0.032300,9.5293
0.022000,10.9803
0.021600,10.1531
0.025700,10.6599
0.019200,10.3595
0.044700,10.4390
0.014500,11.5002
0.031300,10.4002
0.026200,10.7015
0.039100,9.7596
0.019000,12.8767
0.018900,9.7711
0.023600,11.6377
0.053200,11.2303
0.020700,11.5165
0.036600,9.9915
0.019700,13.5035
0.028400,13.2917
0.051500,10.8600
0.023000,12.1723
0.043800,10.5407
0.069100,11.9622
0.020600,12.3282
0.035700,11.3376
0.028500,12.7548
0.021800,11.1264
0.032200,12.2195
0.020400,11.5742
0.052600,10.0591
0.021600,12.8839
0.045100,10.6742
0.017200,12.3704
0.026100,11.7476
0.020800,13.5287
0.021600,12.1692
0.053000,11.6082
0.020600,12.4363
0.053900,9.6677
0.045400,12.2918
0.023500,11.6271
0.061500,10.1767
0.023400,13.4852
0.023400,11.1592
0.035200,12.2823
0.024700,13.4200
0.058000,9.6977
0.020700,10.6776
0.053700,10.3658
0.022200,12.2461
0.051000,10.4206
0.057300,13.6659
0.024200,13.5485
0.025200,10.1423
0.040800,12.3826
0.068600,14.6195
0.058200,13.3418
0.073200,13.0570
0.034400,11.7816
0.059700,11.3765
0.021100,11.7491
0.025900,10.6079
0.027800,14.5892
0.058900,10.8095
0.029500,13.5339
0.026600,12.5484
0.053100,9.6314
0.023700,12.8287
0.083800,10.4584
0.021700,11.8524
0.029500,10.6135
0.045700,11.5485
0.022100,12.0147
0.072300,10.7650
0.020000,12.4932
0.016800,9.7013
0.054100,11.0981
0.033400,12.3379
0.051400,11.9927
0.025700,12.3612
0.033000,11.4180
0.025100,12.6475
0.033700,10.6242
0.023400,13.7382
0.037700,11.2397
0.030300,9.7590
0.032200,13.4508
0.036400,9.3992
0.035500,12.3155
0.043400,11.2355
0.027400,15.2326
0.031800,14.9533
0.048500,14.6850
0.029400,12.6883
0.040200,15.7947
0.030800,15.8903
0.032200,10.5158
0.055000,11.8012
0.024700,13.3601
0.021800,10.1290
0.038900,11.6355
0.067600,11.8117
0.022700,12.3015
0.024300,11.4475
0.042200,11.8170
0.028700,11.9843
0.057800,9.8643
0.064200,14.0465
0.022500,11.2575
0.044100,9.0653
0.025100,13.6410
0.054400,11.8805
0.024100,12.6732
0.048400,12.0830
0.029300,12.8365
0.025500,12.5330
0.066900,12.5533
0.035500,13.3367
0.028700,11.7522
0.064700,12.9214
0.026800,12.0118
0.052900,11.2900
0.063500,13.0045
0.030500,11.9657
0.021500,10.7086
0.028900,13.2672
0.067100,10.5845
0.066900,12.5129
0.028300,13.1152
0.060300,10.5565
0.022600,13.5442
0.039800,11.5682
0.020400,12.6833
0.026800,12.7407
0.039200,12.3304
0.045400,11.5016
0.021000,11.5871
0.067900,11.0149
0.024400,11.6871
0.050600,9.7230
0.028200,11.6736
0.056000,10.8516
0.020100,11.7853
0.049800,9.5263
0.031800,12.1893
0.022100,12.6424
0.053500,10.7230
0.024400,11.4445
0.026700,10.7734
0.032100,11.1557
0.052000,10.3680
0.024800,11.2139
0.051900,10.9352
0.027500,11.1459
0.035900,11.0345
0.049100,8.5906
0.026500,12.5402
0.052800,10.2707
0.021500,11.5682
0.050900,9.7310
0.020500,11.2870
0.053800,10.4271
0.022200,11.0427
0.028400,10.6825
0.022000,10.9625
0.036100,9.9935
0.025800,10.0907
0.058100,10.7223
0.047900,11.3850
0.021800,11.0067
0.027500,9.4857
0.035500,11.8310
0.034800,9.9194
0.023900,11.4465
0.030000,9.0116
0.020700,12.8183
0.024200,9.9867
0.025200,11.3940
0.042400,11.1014
0.020500,11.0936
0.032800,9.4888
0.026800,11.2057
0.059500,11.6853
0.025900,9.2232
0.027600,11.2993
0.030200,9.4947
0.022900,12.5043
0.045800,10.4155
0.038100,11.0735
0.051900,10.6318
0.028100,12.5821
0.030200,11.2071
0.109900,13.2842
0.026000,12.4103
0.048500,10.4958
0.022700,12.8020
0.040200,9.8489
0.028400,11.7332
0.053200,12.4232
0.045700,10.2951
0.049100,11.0010
0.032100,11.1082
0.032800,11.2868
0.031100,9.2270
0.022700,10.9670
0.033200,9.9878
0.026400,10.3359
0.020800,9.2297
0.053800,12.2480
0.055600,11.7652
0.042000,12.5537
0.025000,12.7956
0.034400,11.1881
0.023500,11.6032
0.038900,9.6953
0.028600,10.5980
0.063400,10.1155
0.074700,11.0923
0.021500,10.6777
0.017400,9.4158
0.031100,11.4055
0.042800,9.7147
0.024900,10.7702
0.034800,8.6915
0.019100,11.6254
0.032600,9.2927
0.020300,10.5976
0.019800,8.8438
0.020500,10.7460
0.024000,9.2341
0.041100,13.0921
0.028600,10.5181
0.031500,11.3723
0.049200,9.5703
0.025500,11.0189
0.027600,9.6125
0.024300,12.7159
0.032300,9.5189
0.038500,11.9132
0.023900,12.6171
0.046900,10.0769
0.057200,11.2737
0.055300,11.4642
0.031300,11.1185
0.060900,10.0199
0.026200,11.3827
0.058600,10.5745
0.059700,11.5389
